======================================================================
LATTICE SIMULATION LOG
Started: 2026-02-28 01:14:38
Log file: logs/simulation_20260228_011438.log
======================================================================

Numba Configuration:
  Version: 0.63.1
  Threading layer: default
  Configured threads: 11
  Active threads: 11
----------------------------------------------------------------------

Time step: dt_phys = 1.00e-04, dt (rescaled) = 1.0000e-01
  CFL limit: dt_CFL = 0.5774 (rescaled)
  dt/dt_CFL = 1.7321e-01 (SAFE)

Hubble expansion: ENABLED (comoving lattice)
  g_* = 106.75, M_Pl = 2.40e+18 GeV, ΔV = 1.00e+28 GeV^4
  H² = (T⁴/χ_g² + ΔV) / (3 M_Pl²)
  H(T0=7385.0) = 2.4056e-05 GeV
  3H = 7.2169e-05 GeV
  η_phys = 10000 GeV  →  3H/η = 7.22e-09
  T(t) = T0 / a(t)  (entropy conservation)
  Initial a = 1.0
Field precision: float32
Tree-level VEV: ±1.0000e+11
Couplings: boson=1.09, fermion=1.09

Finding thermal VEV at T = 7385.0...
  V'(0) = 1.1883e-06
  V'(VEV) = 7.2482e-31
  Thermal VEV found: 1.0000e+11
  Ratio thermal/tree: 1.0000

Finding escape point...
  V'(1e-10) = 1.1883e-06
  V'(1e0)   = 1.1883e+04
  V'(1e5)   = -9.9982e+10
  V'(1e8)   = -1.0000e+14
  V'(1e10)  = -9.9000e+15
  Barrier found between 1.8249e+03 and 1.9198e+03
  Barrier top at: 1.8614e+03
  Escape point: 2.0476e+03
  V'(escape) = -5.2920e+06 (should be < 0)

Using TREE-LEVEL VEV for seeding: 1.0000e+11
The bubble is seeded at the true vacuum (no rolling needed).
Bubble seeding: DISABLED (thermal nucleation only)
Field states will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/field_states
Figures will be saved to: data/set6/256x256x256_T0_7385_dx_0.001_dtphys_0.0001_interval_10000_3D_hubble_eta_10000_gb_1.09_gf_1.09_rk2_fused_table/figs/latticeSnapshot

============================================================
Starting time evolution...
Grid: 256×256×256, Steps: 300000, dt: 1.00e-01
Integrator: rk2_fused_table
Using Vprime lookup table: True (size=16384)
Using in-kernel RNG: True
Field precision: float32
Spline resolution N_Y: 256
Bubble seeding: DISABLED
Thermal noise: ENABLED (FDT noise_scale(T0) = 3.8432e+03)
Overdamped mode: DISABLED (η = 10000)
Hubble expansion: ENABLED
  H(T0) = 2.4056e-05 GeV, 3H/η = 7.22e-09
  g_* = 106.75, M_Pl = 2.40e+18 GeV
============================================================

Warming up JIT compilation...
JIT warmup complete.
Starting main loop...

Dense snapshots: enabled (threshold=40000.0, interval=50)
Step 0/300000 | t=0.00e+00 | T=7385.0 | a=1.000000 | H=2.41e-05 | 4.3 steps/s | 232.65 ms/step | ETA: 1163.2 min
Step 89300/300000 | t=8.93e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.54 ms/step | ETA: 325.0 min
Step 89350/300000 | t=8.94e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.53 ms/step | ETA: 324.9 min
Step 89400/300000 | t=8.94e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.53 ms/step | ETA: 324.8 min
Step 89450/300000 | t=8.95e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.52 ms/step | ETA: 324.7 min
Step 89500/300000 | t=8.95e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.54 ms/step | ETA: 324.7 min
Step 89550/300000 | t=8.96e+00 | T=7383.4 | a=1.000215 | H=2.41e-05 | 10.8 steps/s | 92.53 ms/step | ETA: 324.6 min
Step 89600/300000 | t=8.96e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.53 ms/step | ETA: 324.5 min
Step 89650/300000 | t=8.96e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.52 ms/step | ETA: 324.4 min
Step 89700/300000 | t=8.97e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.51 ms/step | ETA: 324.3 min
Step 89750/300000 | t=8.97e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.51 ms/step | ETA: 324.2 min
Step 89800/300000 | t=8.98e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.50 ms/step | ETA: 324.1 min
Step 89850/300000 | t=8.98e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.50 ms/step | ETA: 324.0 min
Step 89900/300000 | t=8.99e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.49 ms/step | ETA: 323.9 min
Step 89950/300000 | t=8.99e+00 | T=7383.4 | a=1.000216 | H=2.41e-05 | 10.8 steps/s | 92.48 ms/step | ETA: 323.8 min
Step 90000/300000 | t=9.00e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.51 ms/step | ETA: 323.8 min
Step 90050/300000 | t=9.01e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.50 ms/step | ETA: 323.7 min
Step 90100/300000 | t=9.01e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.49 ms/step | ETA: 323.6 min
Step 90150/300000 | t=9.02e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.49 ms/step | ETA: 323.5 min
Step 90200/300000 | t=9.02e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.48 ms/step | ETA: 323.4 min
Step 90250/300000 | t=9.03e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.48 ms/step | ETA: 323.3 min
Step 90300/300000 | t=9.03e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.47 ms/step | ETA: 323.2 min
Step 90350/300000 | t=9.04e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.46 ms/step | ETA: 323.1 min
Step 90400/300000 | t=9.04e+00 | T=7383.4 | a=1.000217 | H=2.41e-05 | 10.8 steps/s | 92.46 ms/step | ETA: 323.0 min
Step 90450/300000 | t=9.04e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.45 ms/step | ETA: 322.9 min
Step 90500/300000 | t=9.05e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.47 ms/step | ETA: 322.9 min
Step 90550/300000 | t=9.05e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.46 ms/step | ETA: 322.8 min
Step 90600/300000 | t=9.06e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.46 ms/step | ETA: 322.7 min
Step 90650/300000 | t=9.06e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.46 ms/step | ETA: 322.6 min
Step 90700/300000 | t=9.07e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.45 ms/step | ETA: 322.5 min
Step 90750/300000 | t=9.07e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.44 ms/step | ETA: 322.4 min
Step 90800/300000 | t=9.08e+00 | T=7383.4 | a=1.000218 | H=2.41e-05 | 10.8 steps/s | 92.44 ms/step | ETA: 322.3 min
Step 90850/300000 | t=9.09e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.43 ms/step | ETA: 322.2 min
Step 90900/300000 | t=9.09e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.43 ms/step | ETA: 322.1 min
Step 90950/300000 | t=9.10e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.42 ms/step | ETA: 322.0 min
Step 91000/300000 | t=9.10e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.44 ms/step | ETA: 322.0 min
Step 91050/300000 | t=9.11e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.43 ms/step | ETA: 321.9 min
Step 91100/300000 | t=9.11e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.43 ms/step | ETA: 321.8 min
Step 91150/300000 | t=9.12e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.42 ms/step | ETA: 321.7 min
Step 91200/300000 | t=9.12e+00 | T=7383.4 | a=1.000219 | H=2.41e-05 | 10.8 steps/s | 92.42 ms/step | ETA: 321.6 min
Step 91250/300000 | t=9.12e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.41 ms/step | ETA: 321.5 min
Step 91300/300000 | t=9.13e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.41 ms/step | ETA: 321.4 min
Step 91350/300000 | t=9.13e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.40 ms/step | ETA: 321.3 min
Step 91400/300000 | t=9.14e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.40 ms/step | ETA: 321.2 min
Step 91450/300000 | t=9.14e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.39 ms/step | ETA: 321.1 min
Step 91500/300000 | t=9.15e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.41 ms/step | ETA: 321.1 min
Step 91550/300000 | t=9.15e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.40 ms/step | ETA: 321.0 min
Step 91600/300000 | t=9.16e+00 | T=7383.4 | a=1.000220 | H=2.41e-05 | 10.8 steps/s | 92.40 ms/step | ETA: 320.9 min
Step 91650/300000 | t=9.16e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.39 ms/step | ETA: 320.8 min
Step 91700/300000 | t=9.17e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.39 ms/step | ETA: 320.7 min
Step 91750/300000 | t=9.18e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.38 ms/step | ETA: 320.6 min
Step 91800/300000 | t=9.18e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.38 ms/step | ETA: 320.5 min
Step 91850/300000 | t=9.19e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.37 ms/step | ETA: 320.4 min
Step 91900/300000 | t=9.19e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.37 ms/step | ETA: 320.4 min
Step 91950/300000 | t=9.20e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.36 ms/step | ETA: 320.3 min
Step 92000/300000 | t=9.20e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.38 ms/step | ETA: 320.3 min
Step 92050/300000 | t=9.21e+00 | T=7383.4 | a=1.000221 | H=2.41e-05 | 10.8 steps/s | 92.38 ms/step | ETA: 320.2 min
Step 92100/300000 | t=9.21e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.37 ms/step | ETA: 320.1 min
Step 92150/300000 | t=9.21e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.37 ms/step | ETA: 320.0 min
Step 92200/300000 | t=9.22e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.36 ms/step | ETA: 319.9 min
Step 92250/300000 | t=9.22e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.36 ms/step | ETA: 319.8 min
Step 92300/300000 | t=9.23e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.35 ms/step | ETA: 319.7 min
Step 92350/300000 | t=9.23e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.34 ms/step | ETA: 319.6 min
Step 92400/300000 | t=9.24e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.34 ms/step | ETA: 319.5 min
Step 92450/300000 | t=9.24e+00 | T=7383.4 | a=1.000222 | H=2.41e-05 | 10.8 steps/s | 92.34 ms/step | ETA: 319.4 min
Step 92500/300000 | t=9.25e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.35 ms/step | ETA: 319.4 min
Step 92550/300000 | t=9.26e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.35 ms/step | ETA: 319.3 min
Step 92600/300000 | t=9.26e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.35 ms/step | ETA: 319.2 min
Step 92650/300000 | t=9.27e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.34 ms/step | ETA: 319.1 min
Step 92700/300000 | t=9.27e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.34 ms/step | ETA: 319.0 min
Step 92750/300000 | t=9.28e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.33 ms/step | ETA: 318.9 min
Step 92800/300000 | t=9.28e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.32 ms/step | ETA: 318.8 min
Step 92850/300000 | t=9.29e+00 | T=7383.4 | a=1.000223 | H=2.41e-05 | 10.8 steps/s | 92.32 ms/step | ETA: 318.7 min
Step 92900/300000 | t=9.29e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.31 ms/step | ETA: 318.6 min
Step 92950/300000 | t=9.29e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.31 ms/step | ETA: 318.5 min
Step 93000/300000 | t=9.30e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.33 ms/step | ETA: 318.5 min
Step 93050/300000 | t=9.30e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.32 ms/step | ETA: 318.4 min
Step 93100/300000 | t=9.31e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.31 ms/step | ETA: 318.3 min
Step 93150/300000 | t=9.31e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.31 ms/step | ETA: 318.2 min
Step 93200/300000 | t=9.32e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.31 ms/step | ETA: 318.2 min
Step 93250/300000 | t=9.32e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.30 ms/step | ETA: 318.1 min
Step 93300/300000 | t=9.33e+00 | T=7383.3 | a=1.000224 | H=2.41e-05 | 10.8 steps/s | 92.30 ms/step | ETA: 318.0 min
Step 93350/300000 | t=9.34e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.29 ms/step | ETA: 317.9 min
Step 93400/300000 | t=9.34e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.29 ms/step | ETA: 317.8 min
Step 93450/300000 | t=9.35e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.29 ms/step | ETA: 317.7 min
Step 93500/300000 | t=9.35e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.31 ms/step | ETA: 317.7 min
Step 93550/300000 | t=9.36e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.30 ms/step | ETA: 317.6 min
Step 93600/300000 | t=9.36e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.29 ms/step | ETA: 317.5 min
Step 93650/300000 | t=9.37e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.29 ms/step | ETA: 317.4 min
Step 93700/300000 | t=9.37e+00 | T=7383.3 | a=1.000225 | H=2.41e-05 | 10.8 steps/s | 92.28 ms/step | ETA: 317.3 min
Step 93750/300000 | t=9.38e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.28 ms/step | ETA: 317.2 min
Step 93800/300000 | t=9.38e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.27 ms/step | ETA: 317.1 min
Step 93850/300000 | t=9.38e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.27 ms/step | ETA: 317.0 min
Step 93900/300000 | t=9.39e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.26 ms/step | ETA: 316.9 min
Step 93950/300000 | t=9.39e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.26 ms/step | ETA: 316.8 min
Step 94000/300000 | t=9.40e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.27 ms/step | ETA: 316.8 min
Step 94050/300000 | t=9.40e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.27 ms/step | ETA: 316.7 min
Step 94100/300000 | t=9.41e+00 | T=7383.3 | a=1.000226 | H=2.41e-05 | 10.8 steps/s | 92.27 ms/step | ETA: 316.6 min
Step 94150/300000 | t=9.41e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.26 ms/step | ETA: 316.5 min
Step 94200/300000 | t=9.42e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.26 ms/step | ETA: 316.4 min
Step 94250/300000 | t=9.43e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.25 ms/step | ETA: 316.3 min
Step 94300/300000 | t=9.43e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.25 ms/step | ETA: 316.3 min
Step 94350/300000 | t=9.44e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.24 ms/step | ETA: 316.2 min
Step 94400/300000 | t=9.44e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.24 ms/step | ETA: 316.1 min
Step 94450/300000 | t=9.45e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.23 ms/step | ETA: 316.0 min
Step 94500/300000 | t=9.45e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.25 ms/step | ETA: 316.0 min
Step 94550/300000 | t=9.46e+00 | T=7383.3 | a=1.000227 | H=2.41e-05 | 10.8 steps/s | 92.25 ms/step | ETA: 315.9 min
Step 94600/300000 | t=9.46e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.24 ms/step | ETA: 315.8 min
Step 94650/300000 | t=9.46e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.24 ms/step | ETA: 315.7 min
Step 94700/300000 | t=9.47e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.24 ms/step | ETA: 315.6 min
Step 94750/300000 | t=9.47e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.23 ms/step | ETA: 315.5 min
Step 94800/300000 | t=9.48e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.23 ms/step | ETA: 315.4 min
Step 94850/300000 | t=9.48e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.22 ms/step | ETA: 315.3 min
Step 94900/300000 | t=9.49e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.22 ms/step | ETA: 315.2 min
Step 94950/300000 | t=9.49e+00 | T=7383.3 | a=1.000228 | H=2.41e-05 | 10.8 steps/s | 92.21 ms/step | ETA: 315.1 min
Step 95000/300000 | t=9.50e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.23 ms/step | ETA: 315.1 min
Step 95050/300000 | t=9.51e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.23 ms/step | ETA: 315.0 min
Step 95100/300000 | t=9.51e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.22 ms/step | ETA: 314.9 min
Step 95150/300000 | t=9.52e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.22 ms/step | ETA: 314.8 min
Step 95200/300000 | t=9.52e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.21 ms/step | ETA: 314.7 min
Step 95250/300000 | t=9.53e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.21 ms/step | ETA: 314.7 min
Step 95300/300000 | t=9.53e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.20 ms/step | ETA: 314.6 min
Step 95350/300000 | t=9.54e+00 | T=7383.3 | a=1.000229 | H=2.41e-05 | 10.8 steps/s | 92.20 ms/step | ETA: 314.5 min
Step 95400/300000 | t=9.54e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.19 ms/step | ETA: 314.4 min
Step 95450/300000 | t=9.54e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.19 ms/step | ETA: 314.3 min
Step 95500/300000 | t=9.55e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.21 ms/step | ETA: 314.3 min
Step 95550/300000 | t=9.55e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.20 ms/step | ETA: 314.2 min
Step 95600/300000 | t=9.56e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.20 ms/step | ETA: 314.1 min
Step 95650/300000 | t=9.56e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.19 ms/step | ETA: 314.0 min
Step 95700/300000 | t=9.57e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.19 ms/step | ETA: 313.9 min
Step 95750/300000 | t=9.57e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.18 ms/step | ETA: 313.8 min
Step 95800/300000 | t=9.58e+00 | T=7383.3 | a=1.000230 | H=2.41e-05 | 10.8 steps/s | 92.18 ms/step | ETA: 313.7 min
Step 95850/300000 | t=9.59e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.8 steps/s | 92.17 ms/step | ETA: 313.6 min
Step 95900/300000 | t=9.59e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.8 steps/s | 92.17 ms/step | ETA: 313.5 min
Step 95950/300000 | t=9.60e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.9 steps/s | 92.16 ms/step | ETA: 313.4 min
Step 96000/300000 | t=9.60e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.8 steps/s | 92.18 ms/step | ETA: 313.4 min
Step 96050/300000 | t=9.61e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.8 steps/s | 92.18 ms/step | ETA: 313.3 min
Step 96100/300000 | t=9.61e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.8 steps/s | 92.17 ms/step | ETA: 313.2 min
Step 96150/300000 | t=9.62e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.8 steps/s | 92.17 ms/step | ETA: 313.1 min
Step 96200/300000 | t=9.62e+00 | T=7383.3 | a=1.000231 | H=2.41e-05 | 10.9 steps/s | 92.16 ms/step | ETA: 313.1 min
Step 96250/300000 | t=9.62e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.16 ms/step | ETA: 313.0 min
Step 96300/300000 | t=9.63e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.15 ms/step | ETA: 312.9 min
Step 96350/300000 | t=9.63e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.15 ms/step | ETA: 312.8 min
Step 96400/300000 | t=9.64e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.14 ms/step | ETA: 312.7 min
Step 96450/300000 | t=9.64e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.14 ms/step | ETA: 312.6 min
Step 96500/300000 | t=9.65e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.16 ms/step | ETA: 312.6 min
Step 96550/300000 | t=9.65e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.15 ms/step | ETA: 312.5 min
Step 96600/300000 | t=9.66e+00 | T=7383.3 | a=1.000232 | H=2.41e-05 | 10.9 steps/s | 92.15 ms/step | ETA: 312.4 min
Step 96650/300000 | t=9.66e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.14 ms/step | ETA: 312.3 min
Step 96700/300000 | t=9.67e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.14 ms/step | ETA: 312.2 min
Step 96750/300000 | t=9.68e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.13 ms/step | ETA: 312.1 min
Step 96800/300000 | t=9.68e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.13 ms/step | ETA: 312.0 min
Step 96850/300000 | t=9.69e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.12 ms/step | ETA: 311.9 min
Step 96900/300000 | t=9.69e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.12 ms/step | ETA: 311.8 min
Step 96950/300000 | t=9.70e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.11 ms/step | ETA: 311.7 min
Step 97000/300000 | t=9.70e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.13 ms/step | ETA: 311.7 min
Step 97050/300000 | t=9.71e+00 | T=7383.3 | a=1.000233 | H=2.41e-05 | 10.9 steps/s | 92.13 ms/step | ETA: 311.6 min
Step 97100/300000 | t=9.71e+00 | T=7383.3 | a=1.000234 | H=2.41e-05 | 10.9 steps/s | 92.12 ms/step | ETA: 311.5 min
Step 97150/300000 | t=9.71e+00 | T=7383.3 | a=1.000234 | H=2.41e-05 | 10.9 steps/s | 92.12 ms/step | ETA: 311.4 min
Step 97200/300000 | t=9.72e+00 | T=7383.3 | a=1.000234 | H=2.41e-05 | 10.9 steps/s | 92.11 ms/step | ETA: 311.3 min
Step 97250/300000 | t=9.72e+00 | T=7383.3 | a=1.000234 | H=2.41e-05 | 10.9 steps/s | 92.11 ms/step | ETA: 311.2 min
Step 97300/300000 | t=9.73e+00 | T=7383.3 | a=1.000234 | H=2.41e-05 | 10.9 steps/s | 92.10 ms/step | ETA: 311.2 min
Step 97350/300000 | t=9.73e+00 | T=7383.3 | a=1.000234 | H=2.41e-05 | 10.9 steps/s | 92.10 ms/step | ETA: 311.1 min
Step 97400/300000 | t=9.74e+00 | T=7383.3 | a=1.000234 | H=2.41e-05 | 10.9 steps/s | 92.09 ms/step | ETA: 311.0 min
